mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,random,random,exclude_walls,2,1,1,1,0.99,24.259999999999998,5.617330326765555
random,random,avoid_walls,include_walls,2,0,2,1,0.9,24.08,4.122329438557767
random,random,avoid_walls,False,2,0,2,1,0.7,23.78,4.130568968072074
random,episodic_semantic,random,False,2,0,2,1,0.99,23.44,5.448889795178463
random,episodic_semantic,random,include_walls,2,0,2,1,0.99,22.880000000000003,5.327438408841533
random,random,avoid_walls,include_walls,2,0,2,1,0.7,22.119999999999997,2.8992412800593192
random,random,avoid_walls,exclude_walls,2,0,2,1,0.7,21.54,5.1558122541458005
random,random,avoid_walls,False,2,0,2,1,0.5,20.880000000000003,3.2232902444551903
random,random,avoid_walls,exclude_walls,2,0,2,1,0.9,20.619999999999997,3.9821602177712534
random,random,avoid_walls,include_walls,2,0,2,1,0.5,20.4,3.462369131100841
random,random,avoid_walls,False,2,2,0,1,1.0,19.94,2.9695790947540024
random,random,random,False,2,0,2,1,0.9,19.9,3.54682957019364
random,random,avoid_walls,exclude_walls,2,0,2,1,0.5,19.82,4.677349676900372
random,random,random,exclude_walls,2,0,2,1,0.7,18.96,3.740908980448469
random,random,avoid_walls,False,2,0,2,1,0.9,18.559999999999995,1.197664393726389
random,random,avoid_walls,exclude_walls,2,0,2,1,0.99,18.380000000000003,3.9229580675811464
random,random,random,include_walls,2,0,2,1,0.7,17.6,1.9152023391798576
