mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,random,random,exclude_walls,6,0,6,1,0.9,135.2,12.872140459146646
random,random,random,exclude_walls,6,3,3,1,0.99,134.48,14.534015274520662
random,random,avoid_walls,False,6,0,6,1,0.9,132.12,9.225486437039512
random,random,avoid_walls,False,6,3,3,1,0.9,131.48,5.579032174131993
random,random,random,include_walls,6,0,6,1,0.7,130.95999999999998,6.182750197121023
random,random,avoid_walls,include_walls,6,3,3,1,0.9,129.76,8.826460219136546
random,random,random,False,6,0,6,1,0.7,129.18,5.967377983670886
random,random,avoid_walls,exclude_walls,6,3,3,1,0.7,128.28,5.893521867270873
random,random,random,exclude_walls,6,0,6,1,0.7,128.28,4.193518808828689
random,random,avoid_walls,False,6,3,3,1,0.7,128.04000000000002,4.250929310162661
random,random,avoid_walls,exclude_walls,6,0,6,1,0.5,127.28000000000002,8.627954566407963
random,random,avoid_walls,include_walls,6,3,3,1,0.7,127.17999999999999,5.614766246247478
random,random,avoid_walls,include_walls,6,3,3,1,0.5,126.54,3.9373087255128993
random,random,avoid_walls,False,6,3,3,1,0.5,126.32000000000001,4.044452991443964
random,random,random,include_walls,6,0,6,1,0.5,126.05999999999999,7.290706412961641
random,random,avoid_walls,exclude_walls,6,3,3,1,0.5,125.54,4.023729613182282
random,random,avoid_walls,include_walls,6,3,3,1,0.99,125.34,6.432293525640758
random,random,avoid_walls,exclude_walls,6,3,3,1,0.9,125.02000000000001,2.8909514004908523
random,random,random,include_walls,6,3,3,1,0.99,124.62,10.628151297379995
random,random,random,include_walls,6,0,6,1,0.99,124.58,30.347546853081877
random,random,random,include_walls,6,0,6,1,0.9,124.22,9.39923401134369
random,random,random,False,6,0,6,1,0.5,122.34,5.768743364026521
random,random,random,False,6,0,6,1,0.9,122.2,4.107067080046295
random,random,random,exclude_walls,6,0,6,1,0.5,121.96,4.694507428900288
random,random,avoid_walls,include_walls,6,0,6,1,0.5,120.3,9.174747952941267
random,random,avoid_walls,exclude_walls,6,0,6,1,0.9,120.14000000000001,12.630534430498178
random,random,avoid_walls,include_walls,6,0,6,1,0.99,117.55999999999999,11.870737129597302
random,random,avoid_walls,include_walls,6,0,6,1,0.9,117.08,4.154708172663878
random,random,avoid_walls,exclude_walls,6,0,6,1,0.7,116.75999999999999,10.789365134242138
random,random,avoid_walls,False,6,0,6,1,0.99,116.52000000000001,15.134252541833709
random,random,avoid_walls,False,6,0,6,1,0.7,115.66,2.599692289483506
random,random,avoid_walls,include_walls,6,0,6,1,0.7,115.46,8.572887494887587
random,random,avoid_walls,False,6,0,6,1,0.5,112.35999999999999,6.29081870665496
random,random,avoid_walls,False,6,6,0,1,1.0,99.44,5.579462339688296
random,random,random,False,6,6,0,1,1.0,96.84,7.433330343796111
semantic,semantic,random,False,12,0,12,1,0.99,575.26,52.31445689290869
semantic,semantic,random,include_walls,12,0,12,1,0.99,559.32,12.079966887371853
semantic,semantic,avoid_walls,False,12,0,12,1,0.99,549.7,48.423052361452804
semantic,semantic,random,exclude_walls,12,0,12,1,0.99,549.7,10.707007051459332
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,527.0200000000001,25.075517940812304
