mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.5,708.0600000000001,7.044032935754912
random,episodic_semantic,random,include_walls,12,0,12,1,0.5,706.46,25.116098423122963
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.9,703.06,18.324693721860683
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.5,701.3799999999999,11.964347036090182
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.5,695.26,8.567986928094609
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.7,691.38,18.281619184306404
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.7,690.24,11.088119768472918
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.5,686.9,15.088406145116835
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.7,686.3599999999999,11.679828765868118
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.5,684.9800000000001,10.978233009004652
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.5,678.98,30.533876268826404
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,675.78,21.458555403381666
semantic,semantic,random,False,12,0,12,1,0.99,672.3999999999999,17.768849146751197
random,episodic_semantic,random,False,12,0,12,1,0.99,667.62,18.55536580075963
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.9,667.4399999999999,24.12580361355866
semantic,semantic,random,exclude_walls,12,0,12,1,0.99,664.16,40.992760336430145
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.9,660.94,27.769666904736162
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.99,660.62,10.661969799244403
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.99,655.0200000000001,18.99309348157904
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.9,652.28,33.15095172087825
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.9,651.6,7.55989417915358
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,626.8799999999999,64.71545101442156
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.99,625.3,34.92408910766322
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.99,623.1800000000001,34.913115014275085
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.99,617.76,32.62156342053521
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.99,612.74,27.73853637090465
random,episodic_semantic,random,False,12,6,6,1,0.7,611.9,11.029233880918484
random,episodic_semantic,random,include_walls,12,0,12,1,0.99,611.42,46.8520821308936
semantic,semantic,random,include_walls,12,0,12,1,0.99,611.0399999999998,26.453551746410177
random,episodic_semantic,random,include_walls,12,6,6,1,0.5,610.0,24.136114020280903
semantic,semantic,avoid_walls,False,12,0,12,1,0.99,609.6200000000001,38.42735484000949
random,episodic_semantic,random,include_walls,12,6,6,1,0.7,608.8599999999999,19.272010792857095
random,episodic_semantic,random,False,12,6,6,1,0.5,603.86,16.14913000752672
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.7,598.3000000000001,13.400447753713308
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.99,596.4399999999999,26.817352591186204
