mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
episodic,episodic,avoid_walls,False,12,12,0,1,1.0,120.66,7.264323781330237
semantic,semantic,random,False,12,0,12,1,0.9,118.14000000000001,7.252751202130127
semantic,semantic,random,include_walls,12,0,12,1,0.5,117.16,6.032777138267249
semantic,semantic,random,False,12,0,12,1,0.7,116.88,3.243084951092091
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,114.96,17.3373123638008
semantic,semantic,random,exclude_walls,12,0,12,1,0.5,114.96,6.994168999959896
random,episodic_semantic,random,False,12,0,12,1,0.7,114.52000000000001,7.50850184790548
semantic,semantic,random,include_walls,12,0,12,1,0.7,113.66000000000001,2.8959281759049196
semantic,semantic,random,include_walls,12,0,12,1,0.9,113.66,9.794814954862598
semantic,semantic,random,False,12,0,12,1,0.5,113.42,5.055452502002167
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.9,112.96000000000001,6.505259410661498
random,episodic_semantic,random,False,12,0,12,1,0.5,108.66000000000001,11.24466095531564
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.7,104.1,9.0423448286382
semantic,semantic,random,False,12,0,12,1,0.99,103.6,8.098394902695224
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.7,103.34,3.441278832062291
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.99,103.06000000000002,6.688676999227873
semantic,semantic,avoid_walls,False,12,0,12,1,0.99,102.67999999999999,12.348020084207832
random,episodic_semantic,random,include_walls,12,0,12,1,0.7,102.34,6.225303205467187
semantic,semantic,random,exclude_walls,12,0,12,1,0.99,101.88,7.050219854727936
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.5,101.72,10.931312821431831
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.5,101.42,8.512437958657905
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.7,101.08000000000001,8.909635233835331
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.7,100.62,6.334161349381623
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.5,100.16,8.483536998210122
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.9,100.02000000000001,5.7908203218542385
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.7,99.32000000000002,9.141640990544316
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.9,98.82000000000001,13.276204276825512
random,episodic_semantic,random,False,12,0,12,1,0.9,98.8,5.536424839189999
random,episodic_semantic,random,include_walls,12,0,12,1,0.9,98.38,12.456227358233313
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,98.35999999999999,9.242856701258548
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.5,97.94000000000001,4.370629245314688
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.7,97.9,10.013990213696035
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.5,97.53999999999999,5.509845732867661
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.9,96.58000000000001,8.566306088390728
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.5,96.38000000000001,8.653646630178516
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.99,95.05999999999999,14.18542914401958
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.9,94.62,13.738908253569495
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,93.68,12.132996332316267
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.9,93.58,4.421492960528152
random,episodic_semantic,random,False,12,6,6,1,0.9,92.72,8.826641490397128
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.5,92.11999999999999,2.9525582128046204
random,episodic_semantic,random,include_walls,12,0,12,1,0.5,91.47999999999999,4.5805676504119015
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.99,91.38,16.576778939227005
random,episodic_semantic,random,include_walls,12,6,6,1,0.5,91.28,10.17082100914179
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.9,90.24,10.326780718113463
random,episodic_semantic,random,False,12,0,12,1,0.99,90.05999999999999,13.570644789397443
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.7,89.0,4.542246140402347
random,episodic_semantic,avoid_walls,False,12,12,0,1,1.0,88.58,6.784806555827513
random,episodic_semantic,random,False,12,6,6,1,0.7,88.4,3.0938648968563545
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,87.84,17.971599817489814
episodic,episodic,random,False,12,12,0,1,1.0,86.48,5.984446507405678
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,86.32000000000001,16.25710921412537
random,episodic_semantic,random,include_walls,12,6,6,1,0.9,85.99999999999999,6.865274939869487
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.99,85.46000000000001,8.074800307128347
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.99,85.02000000000001,6.224917670138296
random,episodic_semantic,random,include_walls,12,6,6,1,0.7,84.91999999999999,4.3046021883560845
