mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
semantic,semantic,random,False,96,0,96,1,0.99,354.34,44.77149092893824
random,episodic_semantic,avoid_walls,False,96,96,0,1,1.0,354.12,33.420915606847174
random,random,avoid_walls,exclude_walls,96,48,48,1,0.7,353.7,31.488220019556525
semantic,semantic,random,exclude_walls,96,0,96,1,0.99,352.4,43.93417803942621
semantic,semantic,random,include_walls,96,0,96,1,0.99,352.4,43.93417803942621
semantic,semantic,random,False,96,0,96,1,0.7,351.38000000000005,38.53125484590401
random,random,avoid_walls,exclude_walls,96,48,48,1,0.5,349.64000000000004,23.80803225804267
random,episodic_semantic,avoid_walls,False,96,0,96,1,0.5,349.12,26.96519237832358
semantic,semantic,random,exclude_walls,96,0,96,1,0.7,348.2,47.523594140174204
semantic,semantic,random,include_walls,96,0,96,1,0.7,348.2,47.5235941401742
random,episodic_semantic,avoid_walls,exclude_walls,96,0,96,1,0.7,344.62,44.87348437551958
random,random,avoid_walls,include_walls,96,48,48,1,0.9,342.84000000000003,26.952743830638106
semantic,semantic,random,False,96,0,96,1,0.5,341.38,34.23637831313353
random,episodic_semantic,avoid_walls,exclude_walls,96,0,96,1,0.99,338.32,87.47716044774202
semantic,semantic,random,exclude_walls,96,0,96,1,0.5,335.8,44.24590376520746
semantic,semantic,random,include_walls,96,0,96,1,0.5,335.8,44.24590376520746
random,episodic_semantic,avoid_walls,include_walls,96,0,96,1,0.99,333.17999999999995,57.86775959029344
random,episodic_semantic,random,include_walls,96,48,48,1,0.7,331.24,45.12124111768204
random,episodic_semantic,avoid_walls,include_walls,96,0,96,1,0.7,324.0,28.345511108463008
random,episodic_semantic,random,include_walls,96,48,48,1,0.5,307.93999999999994,16.129550520705784
random,episodic_semantic,random,False,96,48,48,1,0.99,302.22,36.200629828775085
random,episodic_semantic,avoid_walls,exclude_walls,96,0,96,1,0.5,299.16,48.931527668774045
random,episodic_semantic,random,False,96,96,0,1,1.0,299.14,56.50633946735534
random,episodic_semantic,random,False,96,48,48,1,0.7,297.6,37.35992505345802
random,episodic_semantic,random,False,96,48,48,1,0.9,297.48,37.343026122691235
random,episodic_semantic,random,False,96,48,48,1,0.5,291.96000000000004,31.00210315446357
random,episodic_semantic,random,include_walls,96,48,48,1,0.99,291.4,30.042037214543214
random,episodic_semantic,random,exclude_walls,96,48,48,1,0.9,289.6,33.416343306831166
random,episodic_semantic,random,exclude_walls,96,48,48,1,0.99,279.21999999999997,40.05902644847974
random,episodic_semantic,random,include_walls,96,48,48,1,0.9,272.7,53.62790318481601
random,episodic_semantic,random,exclude_walls,96,48,48,1,0.7,265.78000000000003,45.19979645971871
random,episodic_semantic,random,exclude_walls,96,48,48,1,0.5,265.64,45.08811816875927
random,episodic_semantic,avoid_walls,include_walls,96,0,96,1,0.5,264.48,36.68271527572625
random,random,random,exclude_walls,96,48,48,1,0.9,235.82000000000002,44.177568968878326
episodic,episodic,random,False,96,96,0,1,1.0,232.56,43.72933111768347
random,random,random,include_walls,96,48,48,1,0.99,231.18,21.702755585408966
random,random,random,include_walls,96,48,48,1,0.9,229.11999999999998,40.62946713901131
random,random,random,False,96,48,48,1,0.99,229.04000000000002,20.742285312857888
random,random,random,False,96,48,48,1,0.9,228.42,23.94772640565279
random,episodic_semantic,random,exclude_walls,96,0,96,1,0.99,224.68,45.00095110106007
random,episodic_semantic,random,include_walls,96,0,96,1,0.99,224.68,45.00095110106007
random,episodic_semantic,random,exclude_walls,96,0,96,1,0.9,221.54000000000002,44.42227369237194
random,episodic_semantic,random,include_walls,96,0,96,1,0.9,221.54000000000002,44.422273692371945
random,episodic_semantic,random,False,96,0,96,1,0.99,221.11999999999998,44.99908443513045
random,random,random,exclude_walls,96,48,48,1,0.99,219.83999999999997,38.799412366684116
random,random,random,exclude_walls,96,48,48,1,0.5,219.71999999999997,51.73905294842572
random,episodic_semantic,random,False,96,0,96,1,0.9,219.5,41.289272214462684
random,episodic_semantic,random,include_walls,96,0,96,1,0.7,216.56000000000003,45.47463468792246
random,episodic_semantic,random,exclude_walls,96,0,96,1,0.7,216.56,45.47463468792246
