mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
semantic,semantic,random,include_walls,6,0,6,1,0.5,306.73999999999995,38.8544257453382
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.99,299.40000000000003,43.218051783947864
semantic,semantic,random,exclude_walls,6,0,6,1,0.7,299.24,48.41944237597124
semantic,semantic,random,include_walls,6,0,6,1,0.7,297.84,12.326491796127558
semantic,semantic,random,exclude_walls,6,0,6,1,0.9,295.98,48.21893404047834
semantic,semantic,random,exclude_walls,6,0,6,1,0.5,282.9,26.18152020032451
semantic,semantic,random,False,6,0,6,1,0.7,279.84000000000003,18.091058564937548
semantic,semantic,random,include_walls,6,0,6,1,0.9,278.75999999999993,31.238028106780376
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.99,278.65999999999997,40.23439324756867
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.9,278.44,27.03343115477576
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.7,278.3,18.39271594952741
episodic,episodic,avoid_walls,False,6,6,0,1,1.0,273.97999999999996,11.033476333413685
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.5,271.76,12.813836271780598
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.7,269.86,10.070670285537114
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.5,268.08000000000004,28.158863613434402
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.7,266.82,13.117072844198127
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,261.94,25.3753108355346
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.9,260.64,24.369045939470013
semantic,semantic,random,include_walls,6,0,6,1,0.99,260.64,12.205506953830312
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.7,259.28000000000003,32.72420510875703
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.9,255.78000000000003,9.563764949014583
episodic,episodic,random,False,6,6,0,1,1.0,254.46000000000004,27.126710084343074
semantic,semantic,random,exclude_walls,6,0,6,1,0.99,253.26,28.08434439327363
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.5,253.14000000000001,17.710177864719476
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.7,250.84,28.33285019195916
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.99,249.33999999999997,26.05959324318014
random,episodic_semantic,random,False,6,3,3,1,0.7,247.42,26.16084096507602
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,246.98000000000002,19.028967391847615
semantic,semantic,random,False,6,0,6,1,0.99,245.32,36.062689860852025
random,episodic_semantic,random,include_walls,6,3,3,1,0.5,244.67999999999998,9.57588638194919
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.9,244.18,36.23768204507569
random,episodic_semantic,random,False,6,3,3,1,0.9,243.7,30.367811906688306
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.99,243.64000000000001,26.118238838022744
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.5,238.8,22.191890410688323
random,episodic_semantic,random,False,6,0,6,1,0.9,237.74,19.014268326706667
random,episodic_semantic,random,include_walls,6,0,6,1,0.7,237.66,35.50710351464902
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.5,236.85999999999999,25.0713063082082
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.7,236.36000000000004,20.700879208381465
random,episodic_semantic,random,False,6,3,3,1,0.5,232.04000000000002,44.217715906636315
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,231.18,35.23483503579944
random,episodic_semantic,random,include_walls,6,3,3,1,0.99,229.7,42.46961266599919
random,episodic_semantic,random,include_walls,6,3,3,1,0.7,228.08,12.460882793767064
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.99,227.86000000000004,47.44245356218416
random,episodic_semantic,random,include_walls,6,3,3,1,0.9,225.95999999999998,53.20667627281373
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.7,223.85999999999999,20.968795864331355
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.5,223.58,19.68343465963193
random,episodic_semantic,random,False,6,0,6,1,0.5,223.51999999999998,24.224813724774027
random,episodic_semantic,avoid_walls,False,6,6,0,1,1.0,220.44,23.972450855096156
random,episodic_semantic,random,include_walls,6,0,6,1,0.5,217.82,34.37152309688938
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.9,217.58,26.884225858298393
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.9,212.66,26.025034101802827
random,episodic_semantic,random,False,6,0,6,1,0.7,210.06000000000003,32.96650421260951
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.5,207.45999999999998,22.751228538257006
random,episodic_semantic,random,include_walls,6,0,6,1,0.9,206.78000000000003,20.94577761745789
random,episodic_semantic,random,False,6,3,3,1,0.99,206.7,21.388875613271498
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,192.2,58.45377661024136
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.9,181.98000000000002,40.68234998128794
random,episodic_semantic,random,False,6,6,0,1,1.0,168.06,21.169090674849503
random,episodic_semantic,random,include_walls,6,0,6,1,0.99,164.2,41.844426152117315
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.99,160.92000000000002,28.17100637180007
random,random,avoid_walls,False,6,3,3,1,0.9,152.26000000000002,11.051986246824594
random,random,avoid_walls,include_walls,6,3,3,1,0.7,150.21999999999997,8.574940233027872
random,random,avoid_walls,include_walls,6,3,3,1,0.9,148.9,7.5193084788429845
random,random,avoid_walls,False,6,3,3,1,0.7,147.32,10.598754643824902
random,random,avoid_walls,exclude_walls,6,3,3,1,0.5,146.26,8.748165521982312
random,random,avoid_walls,include_walls,6,3,3,1,0.5,145.33999999999997,14.465904741840381
random,random,avoid_walls,exclude_walls,6,3,3,1,0.7,143.82,10.533641345707572
random,random,avoid_walls,False,6,3,3,1,0.99,142.52,23.735323886561986
random,random,avoid_walls,exclude_walls,6,3,3,1,0.9,141.97999999999996,10.484159479901097
random,random,random,include_walls,6,3,3,1,0.9,137.34,13.992226413262472
random,random,avoid_walls,exclude_walls,6,3,3,1,0.99,135.34,17.96447605692969
random,random,avoid_walls,False,6,3,3,1,0.5,134.32,3.6118693221100884
random,random,avoid_walls,False,6,0,6,1,0.7,133.02,9.10569052845527
random,random,random,exclude_walls,6,3,3,1,0.9,127.93999999999998,15.563238737486483
random,random,random,False,6,3,3,1,0.5,126.97999999999999,5.642481723497198
random,random,random,False,6,3,3,1,0.9,126.25999999999999,8.252417827521818
random,random,random,include_walls,6,3,3,1,0.7,126.16,12.263865622225321
random,random,avoid_walls,include_walls,6,0,6,1,0.7,125.52000000000001,16.49016676689475
random,random,random,include_walls,6,3,3,1,0.5,124.94000000000001,12.97560788556744
random,random,avoid_walls,include_walls,6,0,6,1,0.9,123.17999999999999,20.707332034813177
random,random,avoid_walls,exclude_walls,6,0,6,1,0.7,123.05999999999999,12.957252795249456
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.99,122.88,17.50010285684058
random,random,random,False,6,3,3,1,0.7,122.8,18.446896757991567
random,random,random,exclude_walls,6,3,3,1,0.7,122.72,15.800430373885387
random,random,random,exclude_walls,6,0,6,1,0.7,122.05999999999999,13.346250409759291
random,episodic_semantic,random,False,6,0,6,1,0.99,121.24000000000001,30.42042734742561
random,random,avoid_walls,include_walls,6,3,3,1,0.99,121.2,15.950673966951989
random,random,random,False,6,0,6,1,0.7,119.24000000000001,23.10026839670916
random,random,avoid_walls,include_walls,6,0,6,1,0.5,118.6,12.789057822998531
random,random,avoid_walls,exclude_walls,6,0,6,1,0.9,118.47999999999999,12.658499121143862
random,random,avoid_walls,False,6,0,6,1,0.5,118.3,8.842850219244923
random,random,random,include_walls,6,0,6,1,0.7,117.84,14.068063121837342
random,random,random,exclude_walls,6,3,3,1,0.5,117.82000000000001,18.006376648287688
random,random,avoid_walls,False,6,0,6,1,0.9,116.23999999999998,11.837499736008445
random,random,random,include_walls,6,0,6,1,0.9,115.22,11.682533971703224
random,random,random,include_walls,6,3,3,1,0.99,114.13999999999999,19.695136455480576
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.99,111.86000000000001,18.415276267273324
random,random,random,False,6,3,3,1,0.99,111.84,12.117029338909763
random,random,random,exclude_walls,6,0,6,1,0.5,109.96,15.990572222406552
random,random,avoid_walls,exclude_walls,6,0,6,1,0.5,109.6,14.598767071228993
random,random,random,False,6,0,6,1,0.5,108.66,16.160148514169045
random,random,avoid_walls,exclude_walls,6,0,6,1,0.99,108.58,44.98543764375312
random,random,avoid_walls,False,6,0,6,1,0.99,108.55999999999999,21.207791021226143
random,random,random,include_walls,6,0,6,1,0.5,107.17999999999999,4.306924656875247
random,random,random,False,6,0,6,1,0.9,104.78,15.555500634823684
random,random,random,exclude_walls,6,0,6,1,0.9,103.72,10.508168251412805
random,random,avoid_walls,False,6,6,0,1,1.0,102.0,5.700877125495688
random,random,avoid_walls,include_walls,6,0,6,1,0.99,94.44000000000001,28.81781393513394
random,random,random,exclude_walls,6,3,3,1,0.99,94.36,6.194384553771265
random,random,random,False,6,6,0,1,1.0,85.75999999999999,8.568453769496571
random,random,random,include_walls,6,0,6,1,0.99,70.62,10.004279084471804
random,random,random,exclude_walls,6,0,6,1,0.99,70.48,19.745014560642897
random,random,random,False,6,0,6,1,0.99,68.72,24.05721513392604
semantic,semantic,avoid_walls,False,12,0,12,1,0.5,529.92,14.040427343923676
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,516.3,27.349954296122693
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.5,512.22,26.02171400964972
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.7,502.76000000000005,22.269135591665894
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.7,498.43999999999994,22.019682104880626
semantic,semantic,avoid_walls,False,12,0,12,1,0.7,498.14,21.886032075275757
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,495.7799999999999,38.755923418233756
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.5,486.1,30.077034428281
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.9,479.64000000000004,17.31087519451285
semantic,semantic,random,False,12,0,12,1,0.5,472.96000000000004,42.09967220775002
semantic,semantic,avoid_walls,False,12,0,12,1,0.9,463.4000000000001,30.96921051625309
episodic,episodic,avoid_walls,False,12,12,0,1,1.0,460.86,24.855148360048062
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.9,457.8,49.0840503626178
semantic,semantic,random,exclude_walls,12,0,12,1,0.9,456.6,33.19198698481307
semantic,semantic,random,include_walls,12,0,12,1,0.9,449.36,36.71564244296971
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.99,449.03999999999996,39.30880817323264
semantic,semantic,random,include_walls,12,0,12,1,0.5,448.46000000000004,24.535248113683284
semantic,semantic,random,exclude_walls,12,0,12,1,0.5,441.0799999999999,54.83606112769225
semantic,semantic,random,False,12,0,12,1,0.9,433.91999999999996,54.33508627029131
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.9,429.32,25.568840411719894
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,425.44000000000005,22.930381592987068
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.9,422.86,32.11227802570225
semantic,semantic,random,include_walls,12,0,12,1,0.7,421.96000000000004,23.91096819453366
semantic,semantic,random,exclude_walls,12,0,12,1,0.7,421.6,35.1358506372053
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,421.23999999999995,68.74880653509557
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,418.18,14.661978038450336
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.9,412.93999999999994,23.46389566973055
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.7,412.15999999999997,73.83903032949445
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.5,411.38,34.921477631967406
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.7,407.59999999999997,12.648636290130243
semantic,semantic,random,False,12,0,12,1,0.7,406.34000000000003,37.01651523306859
semantic,semantic,random,False,12,0,12,1,0.99,405.78,23.227690371623265
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.5,404.9,21.54437281519237
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.5,399.36,32.53912106987525
random,episodic_semantic,random,False,12,0,12,1,0.5,398.8,73.41479414940832
semantic,semantic,random,include_walls,12,0,12,1,0.99,398.28000000000003,73.12122537266454
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.7,395.02000000000004,24.545745048785957
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.7,394.18000000000006,27.946334285555224
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.7,381.04,41.48621939873529
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.9,378.82,15.268713108837943
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,373.0,48.494370807342165
random,episodic_semantic,random,include_walls,12,0,12,1,0.7,370.34,51.68046439419832
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,363.15999999999997,85.43471425597443
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.5,362.86,58.49884101416027
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.5,362.41999999999996,52.66920922132779
random,episodic_semantic,random,include_walls,12,0,12,1,0.5,360.56,29.31515648943392
random,episodic_semantic,random,False,12,0,12,1,0.9,358.52,56.45959263048221
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.9,350.62,53.12281619040919
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.99,349.14000000000004,17.69616907694996
semantic,semantic,avoid_walls,False,12,0,12,1,0.99,348.15999999999997,40.71268107113558
random,episodic_semantic,random,False,12,0,12,1,0.7,346.48,62.119671602480324
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,346.14,39.82208432515806
random,episodic_semantic,random,include_walls,12,0,12,1,0.9,345.6,70.44734203644592
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.99,341.47999999999996,28.169870429236976
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.5,339.66,27.222608251231183
random,episodic_semantic,avoid_walls,False,12,12,0,1,1.0,337.78000000000003,34.73070111587153
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.9,337.04,22.703885130082917
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.99,336.04,23.149911446914864
random,episodic_semantic,random,False,12,6,6,1,0.7,334.9,23.963472202500196
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.7,332.08,29.60266204245828
random,episodic_semantic,random,False,12,6,6,1,0.9,330.91999999999996,28.20974299776585
random,episodic_semantic,random,include_walls,12,6,6,1,0.7,330.5400000000001,60.85893853822953
semantic,semantic,random,exclude_walls,12,0,12,1,0.99,327.74,38.68925432209827
random,episodic_semantic,random,False,12,6,6,1,0.5,327.7,34.201228048127156
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.99,327.15999999999997,69.12951902045899
episodic,episodic,random,False,12,12,0,1,1.0,323.4,35.64424217177298
random,episodic_semantic,random,include_walls,12,6,6,1,0.5,317.7,12.50711797337819
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.99,316.58000000000004,53.41091274262218
random,episodic_semantic,random,False,12,12,0,1,1.0,294.58000000000004,34.05621235545727
