mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,random,avoid_walls,include_walls,6,3,3,1,0.9,243.64000000000001,6.24454962347166
random,random,avoid_walls,exclude_walls,6,3,3,1,0.9,243.16000000000003,11.607687108119345
random,random,random,exclude_walls,6,3,3,1,0.7,238.48000000000002,15.616580931817303
random,random,avoid_walls,exclude_walls,6,3,3,1,0.99,237.24,21.87707475875145
random,random,random,exclude_walls,6,3,3,1,0.5,234.0,7.3078040477287
random,random,random,False,6,3,3,1,0.7,233.14000000000001,8.9323233259886
random,random,avoid_walls,False,6,3,3,1,0.99,232.42000000000002,26.881547574498008
random,random,random,False,6,3,3,1,0.5,227.04000000000002,11.621462902750242
random,random,random,False,6,0,6,1,0.7,226.34,12.545533069582977
random,random,avoid_walls,False,6,0,6,1,0.7,226.03999999999996,10.827668262373022
random,random,avoid_walls,include_walls,6,3,3,1,0.99,224.85999999999999,13.391131393575373
random,random,random,include_walls,6,3,3,1,0.7,224.1,18.358867067441825
random,random,random,include_walls,6,3,3,1,0.5,224.02000000000004,6.980372482898023
random,random,random,exclude_walls,6,3,3,1,0.9,223.71999999999997,23.598932179232175
random,random,random,include_walls,6,0,6,1,0.7,218.9,4.236507995979712
random,random,random,include_walls,6,3,3,1,0.9,217.61999999999998,3.8994358566336262
random,random,avoid_walls,False,6,0,6,1,0.5,216.7,9.822626939877134
random,random,random,False,6,3,3,1,0.9,216.32,16.9918097917791
random,random,avoid_walls,exclude_walls,6,0,6,1,0.7,216.24,19.27865140511649
random,random,avoid_walls,exclude_walls,6,0,6,1,0.9,212.54000000000002,8.603627142083738
random,random,random,False,6,3,3,1,0.99,208.66,27.269660797303658
random,random,avoid_walls,exclude_walls,6,0,6,1,0.5,207.66,5.080393685532645
random,random,random,exclude_walls,6,3,3,1,0.99,207.58,8.3869899248777
random,random,random,include_walls,6,0,6,1,0.5,206.17999999999998,18.47640657703765
random,random,random,False,6,0,6,1,0.5,206.14000000000001,19.567892068385902
random,random,avoid_walls,include_walls,6,0,6,1,0.7,205.92000000000002,10.261851684759426
random,random,random,exclude_walls,6,0,6,1,0.5,205.14000000000001,24.44418949361995
random,random,avoid_walls,include_walls,6,0,6,1,0.5,204.06,10.368529307476535
random,random,random,False,6,0,6,1,0.9,203.8,19.50866474159623
random,random,avoid_walls,include_walls,6,0,6,1,0.9,201.64000000000001,12.149995884772961
random,random,avoid_walls,False,6,0,6,1,0.9,198.64000000000001,21.94872205847074
random,random,random,exclude_walls,6,0,6,1,0.9,198.24,19.069200297862526
random,random,random,exclude_walls,6,0,6,1,0.7,194.92000000000002,15.315926351350745
random,random,random,include_walls,6,3,3,1,0.99,193.17999999999998,10.281517397738526
random,random,avoid_walls,False,6,6,0,1,1.0,189.89999999999998,6.525028735568906
random,random,random,include_walls,6,0,6,1,0.9,181.9,13.39074307124141
random,random,avoid_walls,exclude_walls,6,0,6,1,0.99,177.3,26.891188147792953
random,random,random,False,6,6,0,1,1.0,174.29999999999998,9.339164844888439
random,random,avoid_walls,False,6,0,6,1,0.99,158.45999999999998,15.345175137482139
random,random,avoid_walls,include_walls,6,0,6,1,0.99,155.06,18.149666663605707
random,random,random,False,6,0,6,1,0.99,140.94,16.513461175659085
random,random,random,exclude_walls,6,0,6,1,0.99,139.96,12.033719292055968
random,random,random,include_walls,6,0,6,1,0.99,124.46,14.538445584036833
episodic,episodic,avoid_walls,False,12,12,0,1,1.0,911.8,3.9410658456818735
semantic,semantic,avoid_walls,False,12,0,12,1,0.5,881.5400000000002,8.379641997126157
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.5,873.76,11.880841721022946
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,864.46,11.362499724972517
semantic,semantic,random,exclude_walls,12,0,12,1,0.5,807.5799999999999,18.579817006633835
semantic,semantic,random,include_walls,12,0,12,1,0.7,806.3399999999999,23.826002602199146
semantic,semantic,random,False,12,0,12,1,0.5,796.08,9.615487507141788
semantic,semantic,random,include_walls,12,0,12,1,0.5,788.72,13.9750348836774
semantic,semantic,random,exclude_walls,12,0,12,1,0.7,788.5800000000002,32.860152160329385
semantic,semantic,random,False,12,0,12,1,0.7,779.84,28.492848225475786
semantic,semantic,avoid_walls,False,12,0,12,1,0.7,757.52,29.538476602560262
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,748.92,15.12473470841722
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.7,735.76,29.478168192749006
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,732.32,22.729487455725867
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.9,730.8,27.026653510932498
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.7,720.4,25.56098589647902
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.7,716.9800000000001,12.04581255042601
random,episodic_semantic,random,include_walls,12,0,12,1,0.7,716.56,29.571919112563542
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.5,710.3599999999999,13.208875803791924
semantic,semantic,random,exclude_walls,12,0,12,1,0.9,709.1600000000001,22.233362318821705
semantic,semantic,random,False,12,0,12,1,0.9,708.54,49.87627091112565
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.9,701.74,20.86495626642913
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.9,701.22,83.14549657077045
random,episodic_semantic,random,False,12,0,12,1,0.7,698.88,23.401059805060086
semantic,semantic,avoid_walls,False,12,0,12,1,0.9,694.3399999999999,26.638363313086654
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.7,693.7399999999999,33.58187606432969
random,episodic_semantic,random,False,12,0,12,1,0.9,692.9,17.701186400916736
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,692.2,35.013311754245706
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.7,688.88,25.408297857196168
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,687.24,24.528399866277457
random,episodic_semantic,random,include_walls,12,0,12,1,0.9,686.9200000000001,15.544954165258915
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.5,684.72,27.481441010252738
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,683.74,31.457183599298915
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.5,682.8000000000001,16.204567257412318
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.7,681.72,19.19285283640764
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.5,679.28,20.56184816596019
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.7,677.4599999999999,2.7989998213647693
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.5,673.46,30.497252335251464
semantic,semantic,random,include_walls,12,0,12,1,0.9,672.8999999999999,53.20379685699134
random,episodic_semantic,random,False,12,0,12,1,0.5,671.6600000000001,33.41584055504217
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.9,663.76,15.326395531892022
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.9,656.58,27.898845854264305
random,episodic_semantic,random,include_walls,12,0,12,1,0.5,652.74,36.07733914800257
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.9,643.28,26.26993719063677
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.5,643.12,40.28172786760768
semantic,semantic,random,False,12,0,12,1,0.99,637.5,36.82596909790699
semantic,semantic,avoid_walls,False,12,0,12,1,0.99,636.02,45.70765362606137
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.9,617.2,59.310875899787554
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.99,611.86,23.24371743073815
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,610.9200000000001,67.31770643745966
random,episodic_semantic,random,False,12,6,6,1,0.9,606.82,15.932532755340594
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.99,606.72,41.40591262126702
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.99,606.62,78.4383171670581
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.5,599.86,28.866492686157756
semantic,semantic,random,exclude_walls,12,0,12,1,0.99,594.1600000000001,48.34611049505431
random,episodic_semantic,random,False,12,6,6,1,0.5,592.08,17.67794105658236
random,episodic_semantic,random,False,12,6,6,1,0.7,590.8199999999999,23.494203540447995
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.7,585.6199999999999,28.26810216480758
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.9,585.4200000000001,15.552157406610815
episodic,episodic,random,False,12,12,0,1,1.0,582.7,26.76482766617412
random,episodic_semantic,random,include_walls,12,6,6,1,0.5,580.1600000000001,18.545899816401462
random,episodic_semantic,random,include_walls,12,6,6,1,0.7,573.6600000000001,24.4242174900241
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.99,573.0000000000001,25.946637547088848
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.99,569.6200000000001,54.50539055909976
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,568.62,67.30475168960953
random,episodic_semantic,avoid_walls,False,12,12,0,1,1.0,560.72,16.050096572918196
semantic,semantic,random,include_walls,12,0,12,1,0.99,560.34,30.17970178779109
random,episodic_semantic,random,include_walls,12,6,6,1,0.9,559.2800000000001,30.104976332825782
random,episodic_semantic,random,include_walls,12,0,12,1,0.99,555.92,72.94179597459882
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.99,555.26,41.024412244418556
